eid,aid,mainshock,mag,lon,lat,depth
1205,9,frigid_EQ_1,4.90210815285,-123.213547534,47.3784636024,12.9958761524
1206,10,frigid_EQ_1,4.77864340968,-123.272184087,47.5475401303,12.6845221593
1207,11,frigid_EQ_1,5.10584427798,-123.241393826,47.4815403642,5.31382774897
1208,12,frigid_EQ_1,4.80355396278,-123.241805656,47.4665347118,18.912956582
1209,13,frigid_EQ_1,5.09235799852,-123.283937724,47.4093893878,15.2037557162
1210,14,frigid_EQ_1,4.76104707118,-123.249042875,47.3787906386,18.2096935949
1211,15,frigid_EQ_1,4.58621377554,-123.260262378,47.4470136126,19.7205981904
1212,16,frigid_EQ_1,4.69695628528,-123.235233922,47.4066251128,11.6744633968
1213,17,frigid_EQ_1,4.87211311668,-123.334998972,47.5133418543,16.8585574734
1214,18,frigid_EQ_1,4.93744174055,-123.181324842,47.3307549472,13.2409557694
1215,19,frigid_EQ_1,4.57107902947,-123.227134191,47.4576980144,19.6339687808
1216,20,frigid_EQ_1,4.62395669272,-123.337498305,47.5084084741,7.95557734572
1217,21,frigid_EQ_1,4.7248796233,-123.144771596,47.3416426643,4.22107473585
1218,22,frigid_EQ_1,4.54135366523,-123.222124698,47.3868301052,6.97516114028
1219,0,kendall_eqA,6.556127704963336,-122.001308157,48.8316290467,9.89949495322
1220,1,kendall_eqA,5.00251892419,-122.060715647,48.7054170044,9.38395970156
1221,2,kendall_eqA,4.67734266405,-122.146953716,48.7104369983,13.5623567447
1222,3,kendall_eqA,4.75506782709,-122.057500396,48.8799755537,11.4830311503
1223,4,kendall_eqA,4.87022441616,-122.048402508,48.7244356761,4.01181928838
1224,5,kendall_eqA,4.87982622374,-122.125731726,48.8293581123,16.3435515956
1225,6,kendall_eqA,4.51486101168,-122.126923791,48.8454175153,6.2770870052
1226,7,kendall_eqA,4.74603416819,-121.940077686,48.8810609415,14.7969613055
1227,8,kendall_eqA,4.525730761,-122.09607072,48.7727590594,9.50742258792
1228,9,kendall_eqA,4.84164953873,-121.939539734,48.7967553926,13.2480413803
1229,10,kendall_eqA,4.59989560765,-121.982513906,48.8737435408,17.6818780238
1230,11,kendall_eqA,4.56570309033,-121.873444453,48.7422509107,6.46836154786
1231,12,kendall_eqA,4.6268018175,-121.897258668,48.8709116502,16.4421633126
1232,13,kendall_eqA,4.69367925145,-122.120077529,48.8044253484,4.61293519656
1233,14,kendall_eqA,4.51801790763,-121.960796874,48.8674801228,18.7418972906
1234,15,kendall_eqA,4.50418585898,-121.942857709,48.9519932953,7.22538450002
1235,16,kendall_eqA,4.68800598569,-121.875658117,48.939707904,16.7106191107
1236,17,kendall_eqA,4.98397379985,-121.953036752,48.7778383044,5.07552789181
1237,18,kendall_eqA,4.52857600103,-122.125256506,48.7311039315,9.23277473417
1238,19,kendall_eqA,4.54164733994,-122.085259474,48.8434553666,14.1367583241
1239,20,kendall_eqA,4.90051283069,-121.95041272,48.8895975794,14.5411947752
1240,0,SWIF_EQ2,7.323320192661912,-122.549897867,47.9567002424,10.3923048308
1241,1,SWIF_EQ2,4.56301052508,-122.388009043,47.7992761519,5.09001487157
1242,2,SWIF_EQ2,5.11956792904,-122.688356453,47.8689458157,7.26305899219
1243,3,SWIF_EQ2,4.76397621394,-122.483062301,47.9414133851,19.9226287182
1244,4,SWIF_EQ2,4.78446257027,-123.1715781,48.2748226743,7.74467113588
1245,5,SWIF_EQ2,4.68062134944,-121.730653284,47.4350080746,6.54869178921
1246,6,SWIF_EQ2,4.59533043461,-123.036243725,48.4427861848,15.1500287761
1247,7,SWIF_EQ2,5.59332772223,-123.173838227,48.4870449483,13.6343109723
1248,8,SWIF_EQ2,4.83556119982,-121.578513542,47.5142713522,15.9362090557
1249,9,SWIF_EQ2,4.99390613431,-123.100554361,48.2681846379,14.458769536
1250,10,SWIF_EQ2,4.99845106501,-121.753016227,47.5148021778,7.56789431818
1251,11,SWIF_EQ2,4.78234140876,-121.956236761,47.5931172204,12.014496666
1252,12,SWIF_EQ2,4.62709008688,-122.902433846,48.0478506031,6.82628496755
1253,13,SWIF_EQ2,5.27772135184,-123.193043974,48.2063384023,8.05660685825
1254,14,SWIF_EQ2,4.52266000852,-122.105531725,47.5164868964,19.790682386
1255,15,SWIF_EQ2,4.98951934699,-122.342804584,47.813754338,15.6588790687
1256,16,SWIF_EQ2,4.8955192255,-123.06182432,48.3087082119,16.5256075958
1257,17,SWIF_EQ2,4.57282207027,-121.674814288,47.514917896,4.48094656212
1258,18,SWIF_EQ2,5.19048739188,-122.00836037,47.7008555135,10.114143037
1259,19,SWIF_EQ2,4.57635122222,-121.656029528,47.497731217,12.8839820335
1260,20,SWIF_EQ2,4.97483599996,-122.662501204,48.0628854848,6.39478432509
1261,21,SWIF_EQ2,5.21252605003,-123.246894824,48.5014353244,17.5767427462
1262,22,SWIF_EQ2,4.81295931524,-121.723458154,47.4183229121,6.23360335734
1263,23,SWIF_EQ2,4.66703628184,-122.337151134,47.8064038814,14.1840875201
1264,24,SWIF_EQ2,4.5068407455,-122.296373599,47.8236872969,12.850995306
1265,25,SWIF_EQ2,4.72974693727,-122.248691892,47.9270627718,17.5890112738
1266,26,SWIF_EQ2,4.50437859847,-122.506988046,48.0747126035,8.98897159405
1267,27,SWIF_EQ2,4.59288680217,-123.115733655,48.2637443359,8.54533933291
1268,28,SWIF_EQ2,5.85883730977,-122.16848134,47.9007774747,17.5426097479
1269,29,SWIF_EQ2,4.59257661562,-122.121765058,47.6206743079,7.54249345355
1270,30,SWIF_EQ2,4.52377996888,-121.847206707,47.3388524405,15.9366623461
1271,31,SWIF_EQ2,5.46627373957,-123.464743967,48.4406939607,7.05833371191
1272,32,SWIF_EQ2,5.09270416839,-123.166066517,48.225385313,18.0111266016
1273,33,SWIF_EQ2,4.5051305704,-121.918770313,47.6101687647,17.4250166759
1274,34,SWIF_EQ2,5.64951743989,-121.986815341,47.5622516698,16.5994087895
1275,35,SWIF_EQ2,4.73789963193,-123.237360737,48.2922130602,11.8635404767
1276,36,SWIF_EQ2,4.75887059113,-123.338742934,48.2881501367,4.54142753883
1277,37,SWIF_EQ2,4.922377282,-122.912626093,48.0853288189,6.11944323677
1278,38,SWIF_EQ2,4.52373560032,-123.525795467,48.4189185608,11.3056816406
1279,39,SWIF_EQ2,4.51083101673,-122.049659731,47.6418545378,4.69836231065
1280,40,SWIF_EQ2,4.51246184205,-122.160630206,47.7353132118,5.01555908696
1281,41,SWIF_EQ2,4.90571440226,-121.767410844,47.5124364153,6.00806140383
1282,42,SWIF_EQ2,4.53839599797,-122.679250066,48.0728882373,8.17354716096
1283,43,SWIF_EQ2,4.72787898187,-122.172805486,47.8254998655,15.9891646311
1284,44,SWIF_EQ2,5.3241351772,-121.485101071,47.4978075008,4.76771831616
1285,45,SWIF_EQ2,5.12646466134,-121.640222095,47.3541025941,19.7382303257
1286,46,SWIF_EQ2,4.60547943124,-123.543188745,48.381662203,8.38127232939
1287,47,SWIF_EQ2,4.76912380057,-123.925556943,48.5871407908,9.12316444856
1288,48,SWIF_EQ2,4.67994438363,-121.609904657,47.3706025147,7.96615820548
1289,49,SWIF_EQ2,4.90164611271,-122.362332997,47.9905465965,13.6382524781
1290,50,SWIF_EQ2,4.68510414063,-122.198800505,47.614852086,4.31082603541
1291,51,SWIF_EQ2,5.30257793224,-121.771212492,47.4041101779,5.49711241125
1292,52,SWIF_EQ2,4.58566139642,-122.633397581,48.0987679818,5.58043902477
1293,53,SWIF_EQ2,4.74018675019,-122.769161588,47.9702242857,14.632518808
1294,54,SWIF_EQ2,5.02799330029,-123.2773367,48.383281285,9.27234780174
1295,55,SWIF_EQ2,4.79926350381,-121.812607207,47.383529312,10.9999069996
1296,56,SWIF_EQ2,4.77533379973,-122.143501021,47.8149734968,19.199573654
1297,57,SWIF_EQ2,4.70956688648,-123.34193771,48.2976081783,7.20068602915
1298,58,SWIF_EQ2,4.93030674327,-122.471650307,47.8304719662,5.12314861353
1299,59,SWIF_EQ2,4.75797917623,-122.801045779,48.2905566513,11.0627716733
1300,60,SWIF_EQ2,4.92222700507,-123.340472961,48.3838259002,6.62517139855
1301,61,SWIF_EQ2,6.21054946849,-123.316436741,48.3133262013,6.31451437581
1302,62,SWIF_EQ2,5.52669290596,-122.319856513,47.9492508057,10.5621133289
1303,63,SWIF_EQ2,4.71742408466,-122.410792174,47.8633462937,14.7144184942
1304,64,SWIF_EQ2,5.03670166989,-121.853892641,47.623136899,7.88563040736
1305,65,SWIF_EQ2,4.54052926208,-123.173244784,48.2393950974,18.0154223233
1306,66,SWIF_EQ2,4.73176050255,-121.709238728,47.4458648966,9.79916715146
1307,67,SWIF_EQ2,4.74924686993,-122.540853141,47.9046046077,18.944772197
1308,68,SWIF_EQ2,4.78524495503,-123.10162712,48.4201056783,11.8783244525
1309,69,SWIF_EQ2,5.34896534874,-122.650835512,48.1466698752,15.6278062907
1310,70,SWIF_EQ2,5.15413924106,-121.701660596,47.4366767508,17.5842697507
1311,71,SWIF_EQ2,4.79743664817,-122.511971454,48.0529528748,12.475517999
1312,72,SWIF_EQ2,5.59055067575,-121.752655615,47.4880143746,17.6051752206
1313,73,SWIF_EQ2,5.00626441119,-123.352362079,48.3429189183,10.0477085863
1314,74,SWIF_EQ2,4.8730888682,-121.785462784,47.3907973728,9.81446519019
1315,75,SWIF_EQ2,4.92739899647,-122.612285281,48.1229287046,16.7050142437
1316,76,SWIF_EQ2,4.87998665276,-121.729855208,47.3815021089,7.8603155953
1317,77,SWIF_EQ2,5.31762124982,-121.727990861,47.5257971956,15.4726158582
1318,78,SWIF_EQ2,4.64764919253,-122.237373665,47.7057369384,5.23339131386
1319,79,SWIF_EQ2,4.72882837962,-122.062301395,47.8017213286,14.1700010201
1320,80,SWIF_EQ2,5.01440634998,-123.199942356,48.3229605262,19.0705554385
1321,81,SWIF_EQ2,4.65078500783,-122.406375339,47.7486111562,11.3034541909
1322,82,SWIF_EQ2,5.33484118022,-122.331877349,47.9701258511,10.6554402354
1323,83,SWIF_EQ2,4.85646698962,-123.017104279,48.1044649806,12.6486537998
1324,84,SWIF_EQ2,4.9382394114,-122.522725974,47.959091462,15.5130571918
1325,85,SWIF_EQ2,5.43504264645,-121.765133019,47.3741356901,9.74138094639
1326,86,SWIF_EQ2,4.69382613901,-123.896935505,48.5577060203,4.00208018033
1327,87,SWIF_EQ2,4.85672008472,-122.646929215,48.1378348047,12.033355364
1328,88,SWIF_EQ2,4.83097340374,-122.978164289,48.1363977535,10.7084505693
1329,89,SWIF_EQ2,6.05810881186,-121.507396318,47.4413506457,12.5232489868
1330,90,SWIF_EQ2,4.51921875878,-121.417451505,47.4202875693,15.4449965005
1331,91,SWIF_EQ2,4.59009148388,-122.389729437,47.8141309548,8.53425684322
1332,92,SWIF_EQ2,5.11489989894,-122.330972724,47.9692425199,12.0841548295
1333,93,SWIF_EQ2,4.63604356799,-121.703224015,47.4715762864,8.05422000458
1334,94,SWIF_EQ2,5.41867364722,-123.802778896,48.6145062818,11.3495461847
1335,95,SWIF_EQ2,4.65546172994,-122.406343771,47.8732748187,9.51262570723
1336,96,SWIF_EQ2,4.51630506112,-123.668879794,48.5175670184,9.90466081281
1337,97,SWIF_EQ2,5.4223874527,-121.631511599,47.3013599063,13.269776811
1338,98,SWIF_EQ2,4.58068674469,-123.058328296,48.1146382339,15.0337758708
1339,99,SWIF_EQ2,4.55980821018,-122.518426434,47.9151549722,4.20253595809
1340,100,SWIF_EQ2,4.89467890341,-122.675848117,48.1140953078,18.026259832
1341,101,SWIF_EQ2,4.51615667844,-121.728224776,47.4691228137,9.82936653682
1342,102,SWIF_EQ2,4.84835637545,-122.51803652,47.9813366173,14.2977651647
1343,103,SWIF_EQ2,4.99556722906,-123.368585764,48.5260011056,5.95827888288
1344,104,SWIF_EQ2,4.89321983615,-122.038217754,47.6457936522,13.1432972894
1345,105,SWIF_EQ2,6.05462833733,-122.718801168,48.2331310655,14.8553524891
1346,106,SWIF_EQ2,5.23557157409,-123.366862801,48.3826431765,6.51900873242
1347,107,SWIF_EQ2,5.18972682059,-122.854135262,48.0131070732,18.5944768601
1348,108,SWIF_EQ2,5.23950249352,-121.310236385,47.221256493,16.1194625127
1349,109,SWIF_EQ2,4.503692775,-122.982739128,48.0599278421,12.5427129692
1350,110,SWIF_EQ2,4.65440259987,-122.947939508,48.3285959915,6.65705657467
1351,111,SWIF_EQ2,4.73283393555,-121.708969176,47.5869698422,17.8488219106
1352,112,SWIF_EQ2,4.89275696786,-121.666231758,47.5687410536,5.09801549999
1353,113,SWIF_EQ2,5.85314305102,-122.933839545,48.1550521462,5.84274492819
1354,114,SWIF_EQ2,5.37845818733,-122.889092623,48.3109866611,15.170787803
1355,115,SWIF_EQ2,4.89333303721,-122.326672145,47.6750143574,8.06177362468
1356,116,SWIF_EQ2,4.71205202041,-123.096758195,48.4210973271,11.349086391
1357,117,SWIF_EQ2,5.2852998563,-122.555826119,48.0018757093,12.6225619663
1358,118,SWIF_EQ2,4.84072067287,-123.435944342,48.3230093798,11.3317465398
1359,119,SWIF_EQ2,4.95282197955,-123.10880127,48.1216055069,5.34229850492
1360,120,SWIF_EQ2,4.56255927566,-122.9997886,48.2285298976,15.7995910181
1361,121,SWIF_EQ2,4.79911270988,-122.106718623,47.7020522885,7.83984332417
1362,122,SWIF_EQ2,4.5208062963,-123.081870152,48.2098788886,15.816506894
1363,123,SWIF_EQ2,4.87482345783,-121.692654499,47.4875968514,17.8446525711
1364,124,SWIF_EQ2,5.13269787458,-121.403250251,47.3454021404,12.5819812062
1365,125,SWIF_EQ2,4.51801420649,-123.48891209,48.4016890092,15.3020230178
1366,126,SWIF_EQ2,5.17950061127,-122.811137064,48.0705949193,4.59100457716
1367,127,SWIF_EQ2,5.17252290118,-122.994785047,48.2193726335,4.5879698729
1368,128,SWIF_EQ2,5.49189999333,-122.783128906,48.2321746728,7.15459662288
1369,129,SWIF_EQ2,5.25655848314,-122.970298241,48.3467480176,9.734132664
1370,130,SWIF_EQ2,4.58456850079,-122.821211172,48.108847763,6.92454152369
1371,131,SWIF_EQ2,5.23102720997,-123.366620828,48.3772738791,14.1593643127
1372,132,SWIF_EQ2,4.59222313883,-123.093203735,48.2083210178,8.43020187089
1373,133,SWIF_EQ2,4.75770316233,-122.100085529,47.5526241351,17.5320164062
1374,134,SWIF_EQ2,4.81731052969,-122.992077404,48.093900001,12.969660788
1375,135,SWIF_EQ2,4.51142155603,-123.106561047,48.4060709673,10.0492725327
1376,136,SWIF_EQ2,5.92254612688,-123.467194401,48.3702668757,18.2892506638
1377,137,SWIF_EQ2,5.06242851548,-122.946306792,48.1175462069,17.2538089836
1378,138,SWIF_EQ2,4.52651336344,-122.313203225,47.6971388079,17.1205623393
1379,139,SWIF_EQ2,5.5712656769,-123.199502019,48.2033188189,15.6536199841
1380,140,SWIF_EQ2,4.6096451464,-122.68363135,48.0930063208,13.8274293851
1381,141,SWIF_EQ2,4.78002726048,-121.54941042,47.456374377,9.86917438715
1382,142,SWIF_EQ2,4.54839774183,-122.44410762,47.8747379455,10.7616068246
1383,143,SWIF_EQ2,4.76004231661,-122.419010513,47.9573572905,14.3539838886
1384,144,SWIF_EQ2,5.38233569768,-122.713370798,48.1085668639,6.76594132181
1385,145,SWIF_EQ2,4.54926574186,-122.308506719,47.9654308341,17.2450339431
1386,146,SWIF_EQ2,4.55044988066,-121.588482477,47.1877250753,19.0187235264
1387,147,SWIF_EQ2,4.59567456618,-123.051849052,48.3171571705,5.56781769826
1388,148,SWIF_EQ2,4.94905987151,-121.725602154,47.3652444507,4.35929089689
1389,149,SWIF_EQ2,4.53810888883,-123.467693079,48.2792580684,6.28320279347
1390,150,SWIF_EQ2,4.6460118164,-123.508260277,48.3326803888,16.1584416844
1391,151,SWIF_EQ2,5.24006451059,-122.236586122,47.722282854,5.72522494491
1392,152,SWIF_EQ2,4.82834965484,-123.122268028,48.2699245384,9.95599288993
1393,153,SWIF_EQ2,4.56306207835,-122.623307427,48.071773485,5.0099778551
1394,154,SWIF_EQ2,4.7320187725,-122.13222634,47.5803607825,10.9209147049
1395,155,SWIF_EQ2,4.60882899577,-122.423231888,47.9451016253,13.6617450981
1396,156,SWIF_EQ2,4.75350922409,-123.592524226,48.687674303,14.0561536028
1397,157,SWIF_EQ2,5.33930338779,-122.933248646,48.2552438933,12.3026455351
1398,158,SWIF_EQ2,4.8285779356,-123.400523119,48.5117872557,19.0097265754
1399,159,SWIF_EQ2,5.05770983776,-121.743443618,47.3982287202,12.4981844883
1400,160,SWIF_EQ2,5.29270503269,-121.809219754,47.6443933397,17.7478083672
1401,161,SWIF_EQ2,5.16037466675,-121.394888283,47.3432987823,19.8884119181
1402,162,SWIF_EQ2,4.52868272501,-121.628392907,47.5614081059,7.67592637063
1403,163,SWIF_EQ2,4.98286672044,-122.70021041,47.9159626615,8.24856666479
1404,164,SWIF_EQ2,5.52516572142,-121.804187658,47.4322100105,12.349912535
1405,165,SWIF_EQ2,4.74551943166,-122.141392447,47.7422404142,6.91805412147
1406,166,SWIF_EQ2,4.56697640309,-122.472613789,47.9387655286,13.0260010953
1407,167,SWIF_EQ2,5.4384297266,-122.75439399,48.1975034354,14.9502385095
1408,168,SWIF_EQ2,5.71512826498,-122.107609932,47.7427494797,4.96636078422
1409,169,SWIF_EQ2,4.88416694344,-122.448688951,47.7547771973,14.9023184439
1410,170,SWIF_EQ2,4.94815110058,-122.191507482,47.8795712271,6.5514697509
1411,171,SWIF_EQ2,4.66924562925,-122.852639097,48.0315719858,8.78909772036
1412,172,SWIF_EQ2,4.75027448753,-121.896520053,47.7332783725,15.8209571439
1413,173,SWIF_EQ2,5.43127419445,-123.368837107,48.4952720377,6.61743993571
1414,174,SWIF_EQ2,5.03494304872,-122.136504334,47.5872430767,12.5069287698
1415,175,SWIF_EQ2,4.56075728207,-122.016837927,47.6658932441,13.4268048994
1416,176,SWIF_EQ2,4.55667816913,-122.569488525,47.890730785,6.62972597061
1417,177,SWIF_EQ2,4.79844663303,-122.980994741,48.3445271216,8.39650313067
1418,178,SWIF_EQ2,4.67917179391,-122.556554109,47.8903769376,13.7034227477
1419,179,SWIF_EQ2,4.70992999088,-123.450920197,48.3529373769,11.3791761213
1420,180,SWIF_EQ2,5.08153057792,-123.120791359,48.1709199747,14.5597013462
1421,181,SWIF_EQ2,4.75805213585,-122.712544058,48.0741444306,17.6754700964
1422,182,SWIF_EQ2,4.58522003135,-122.262657145,47.6464100958,6.1605443831
1423,183,SWIF_EQ2,5.02046411591,-123.266738797,48.3378200345,5.13012342392
1424,184,SWIF_EQ2,4.50649057473,-123.38891958,48.3184458549,14.6676251014
1425,185,SWIF_EQ2,5.17395735145,-122.223841892,47.874200648,16.3302983523
1426,186,SWIF_EQ2,5.12479784141,-122.063258553,47.7810120856,11.1889118179
1427,187,SWIF_EQ2,5.20803629934,-123.48924906,48.3965587567,10.302551515
1428,188,SWIF_EQ2,4.81850379418,-123.605333221,48.5008040649,13.548349714
1429,189,SWIF_EQ2,4.85259125833,-123.372107978,48.359103432,12.8232632363
1430,190,SWIF_EQ2,5.31099539623,-121.6422848,47.5217528228,11.8427310579
1431,191,SWIF_EQ2,4.73228945549,-122.130202699,47.7502422873,17.0992820518
1432,192,SWIF_EQ2,4.71192034577,-121.622450958,47.5019766481,6.77600736051
1433,0,West_Point_Sewer_Log_Death,7.711059374092757,-122.378079601,47.4885475568,9.89949495322
1434,1,West_Point_Sewer_Log_Death,4.54732963797,-122.374862864,47.5810491506,9.31530028102
1435,2,West_Point_Sewer_Log_Death,4.6680473236,-122.085675088,47.5492543189,7.32555979367
1436,3,West_Point_Sewer_Log_Death,5.35835302496,-122.091372265,47.3571871224,19.4733871304
1437,4,West_Point_Sewer_Log_Death,5.04693151247,-122.119780469,47.5605645836,17.7377827377
1438,5,West_Point_Sewer_Log_Death,4.64868853739,-122.315962164,47.5395275514,10.8845460716
1439,6,West_Point_Sewer_Log_Death,5.0629778267,-122.177111928,47.4374937999,17.9374321618
1440,7,West_Point_Sewer_Log_Death,5.55251777494,-121.795084308,47.4534820644,4.95138867389
1441,8,West_Point_Sewer_Log_Death,4.78959931776,-122.128650146,47.3637039106,5.58763908174
1442,9,West_Point_Sewer_Log_Death,4.66491566455,-122.081652578,47.4448566295,19.1686133518
1443,10,West_Point_Sewer_Log_Death,4.57405570411,-122.635398017,47.4964627708,15.020785371
1444,11,West_Point_Sewer_Log_Death,4.58345522126,-122.400389559,47.6189402985,16.2289755939
1445,12,West_Point_Sewer_Log_Death,4.76558485193,-122.464656564,47.3335583633,17.3262469363
1446,13,West_Point_Sewer_Log_Death,4.905776404,-122.559130058,47.5179217711,4.8515813526
1447,14,West_Point_Sewer_Log_Death,4.63922281799,-122.429375615,47.4645884203,15.4850839583
1448,15,West_Point_Sewer_Log_Death,4.51785943169,-122.255090303,47.485507235,9.70880208048
1449,16,West_Point_Sewer_Log_Death,4.72126394084,-122.225990185,47.4061614385,17.0880124405
1450,17,West_Point_Sewer_Log_Death,4.50501930079,-121.974485373,47.4310688726,10.2030243882
1451,18,West_Point_Sewer_Log_Death,4.57156831835,-122.181057976,47.5379808535,16.2818281304
1452,19,West_Point_Sewer_Log_Death,5.27921354493,-121.943824094,47.4731251386,18.4206542204
1453,20,West_Point_Sewer_Log_Death,4.75883715499,-122.187421597,47.378484578,9.42864958564
1454,21,West_Point_Sewer_Log_Death,4.96899953306,-122.565785001,47.4463527258,11.5098406741
1455,22,West_Point_Sewer_Log_Death,4.95790603273,-122.220345465,47.3442610592,12.5987894243
1456,23,West_Point_Sewer_Log_Death,4.72850885782,-122.099516568,47.3986228315,15.005479208
1457,24,West_Point_Sewer_Log_Death,4.91561297538,-122.147455912,47.4892137265,17.5056835426
1458,25,West_Point_Sewer_Log_Death,4.62716386323,-121.966533327,47.3795708257,7.36623969869
1459,26,West_Point_Sewer_Log_Death,5.54416790109,-121.914104609,47.4990669923,19.1302251086
1460,27,West_Point_Sewer_Log_Death,4.54704409949,-122.579080116,47.5865892461,16.5693141315
1461,28,West_Point_Sewer_Log_Death,6.4542210928,-122.853209231,47.4518269563,6.23255038685
1462,29,West_Point_Sewer_Log_Death,5.0432210638,-122.181107668,47.5342496254,9.37343621177
1463,30,West_Point_Sewer_Log_Death,4.69019919565,-122.824706255,47.6514177216,8.02180703233
1464,31,West_Point_Sewer_Log_Death,4.65521883614,-121.926509726,47.5741692002,6.54435804706
1465,32,West_Point_Sewer_Log_Death,4.84764517458,-121.985321785,47.5892994789,14.3157335968
1466,33,West_Point_Sewer_Log_Death,5.22857715211,-122.118428661,47.3863280623,5.05270179595
1467,34,West_Point_Sewer_Log_Death,4.50801378513,-121.902770034,47.4032020597,13.5803322965
1468,35,West_Point_Sewer_Log_Death,4.59211615245,-121.930211753,47.4408056108,17.2433975249
1469,36,West_Point_Sewer_Log_Death,4.91177563338,-121.908532041,47.3466908871,9.79031263153
1470,37,West_Point_Sewer_Log_Death,4.74224877063,-122.083604387,47.5881647344,11.8347790565
1471,38,West_Point_Sewer_Log_Death,5.26851107671,-122.537780962,47.6006297045,6.30628301773
1472,39,West_Point_Sewer_Log_Death,5.49459596101,-122.895899711,47.3699584328,15.5265523058
1473,40,West_Point_Sewer_Log_Death,4.5578315848,-122.87176268,47.4463420049,18.5399371326
1474,41,West_Point_Sewer_Log_Death,5.03444174473,-122.022812241,47.4619889946,15.7241961813
1475,42,West_Point_Sewer_Log_Death,4.96508043464,-122.753133793,47.4143038192,5.96788226632
1476,43,West_Point_Sewer_Log_Death,4.57225590909,-122.606700004,47.5653990308,9.52736632915
1477,44,West_Point_Sewer_Log_Death,4.56120842608,-122.271156866,47.4542308591,6.7711902223
1478,45,West_Point_Sewer_Log_Death,4.82322811372,-122.81098057,47.5201176973,13.4309604908
1479,46,West_Point_Sewer_Log_Death,4.88373325344,-121.757933384,47.5408307453,15.5600649188
1480,47,West_Point_Sewer_Log_Death,5.38970544877,-122.001157883,47.3614718895,19.6050214388
1481,48,West_Point_Sewer_Log_Death,4.66218664656,-122.267118003,47.5966478971,12.0466752699
1482,49,West_Point_Sewer_Log_Death,4.97517648521,-121.905392249,47.6424026955,14.1964198276
1483,50,West_Point_Sewer_Log_Death,4.74036307375,-122.383909182,47.5362398458,5.70519727994
1484,51,West_Point_Sewer_Log_Death,4.57513816413,-121.916273982,47.5787000467,6.48405551803
1485,52,West_Point_Sewer_Log_Death,4.9529371133,-121.990941517,47.3788961178,7.70711433523
1486,53,West_Point_Sewer_Log_Death,4.59534180322,-122.991516409,47.6166175981,4.8692847969
1487,54,West_Point_Sewer_Log_Death,4.71647402165,-122.023960317,47.3480578716,10.5308191817
1488,55,West_Point_Sewer_Log_Death,4.75733585367,-122.027373051,47.5900432025,19.219046689
1489,56,West_Point_Sewer_Log_Death,4.67266635529,-122.60818703,47.3696483069,14.4466880384
1490,57,West_Point_Sewer_Log_Death,5.94461721895,-122.382259094,47.5965602263,10.9765291873
1491,58,West_Point_Sewer_Log_Death,4.82185959828,-122.800923006,47.6348423347,11.902075378
1492,59,West_Point_Sewer_Log_Death,5.24039130634,-122.170620414,47.4887558912,6.34600394691
1493,60,West_Point_Sewer_Log_Death,4.52600395821,-122.159235267,47.5330020915,5.54785187636
1494,61,West_Point_Sewer_Log_Death,5.3551155638,-121.779729317,47.4430910985,8.14447575953
1495,62,West_Point_Sewer_Log_Death,4.54798572576,-122.105317413,47.435663995,8.90392786024
1496,63,West_Point_Sewer_Log_Death,4.91255911138,-122.448651914,47.3571229003,5.96556375268
1497,64,West_Point_Sewer_Log_Death,4.60553790005,-122.766974932,47.354354116,15.0625070547
1498,65,West_Point_Sewer_Log_Death,5.13290483014,-122.027920815,47.4834650119,18.770821622
1499,66,West_Point_Sewer_Log_Death,4.70001078462,-122.556286533,47.5876063342,6.79016800812
1500,67,West_Point_Sewer_Log_Death,4.6603046801,-121.87342079,47.5626751199,17.4100681526
1501,68,West_Point_Sewer_Log_Death,4.65221180493,-122.648175076,47.617758679,8.77317936083
1502,69,West_Point_Sewer_Log_Death,4.66484192096,-122.742581421,47.5680128729,13.7103686989
1503,70,West_Point_Sewer_Log_Death,4.89924715038,-122.232571127,47.3589412259,5.41917735434
1504,71,West_Point_Sewer_Log_Death,4.73010283277,-121.905966546,47.5250494694,7.82879222058
1505,72,West_Point_Sewer_Log_Death,5.27816508961,-122.803793807,47.4512154095,6.52927179943
1506,73,West_Point_Sewer_Log_Death,4.5899372899,-122.910099761,47.3337711338,6.58044683502
1507,74,West_Point_Sewer_Log_Death,4.78527631353,-121.820820861,47.6008434539,18.9354530242
1508,75,West_Point_Sewer_Log_Death,4.60311415401,-122.809308687,47.4039304313,9.82148901458
1509,76,West_Point_Sewer_Log_Death,5.51216557966,-122.24604764,47.4189097062,7.13735039913
1510,77,West_Point_Sewer_Log_Death,4.65475142482,-122.745441105,47.3898910879,6.740687788
1511,78,West_Point_Sewer_Log_Death,4.68624012987,-122.772294119,47.6111321326,14.7668757041
1512,79,West_Point_Sewer_Log_Death,4.59143250532,-122.787809974,47.4942817934,15.4958108661
1513,80,West_Point_Sewer_Log_Death,5.27671320236,-122.12039641,47.4388755109,19.6761177313
1514,81,West_Point_Sewer_Log_Death,4.81061804384,-122.06386751,47.3959694031,14.0172653221
1515,82,West_Point_Sewer_Log_Death,5.10880943484,-122.823773646,47.4240667968,11.3408977096
1516,83,West_Point_Sewer_Log_Death,5.85661372152,-122.807426615,47.4709854279,7.58635728638
1517,84,West_Point_Sewer_Log_Death,4.50340086833,-121.889806567,47.4893553696,4.62935281632
1518,85,West_Point_Sewer_Log_Death,4.6663609998,-122.271898414,47.3513271235,18.0925911025
1519,86,West_Point_Sewer_Log_Death,5.24160194936,-122.03054096,47.5860212641,16.6216788831
