439,-122.1,48.4
440,-122.0,48.4
441,-121.9,48.4
442,-121.8,48.4
443,-121.7,48.4
444,-121.6,48.4
445,-121.5,48.4
446,-121.4,48.4
447,-121.3,48.4
448,-121.2,48.4
449,-121.1,48.4
450,-124.0,48.5
451,-123.9,48.5
452,-123.8,48.5
453,-123.7,48.5
454,-123.6,48.5
455,-123.5,48.5
456,-123.4,48.5
457,-123.3,48.5
458,-123.2,48.5
459,-123.1,48.5
460,-123.0,48.5
461,-122.9,48.5
462,-122.8,48.5
463,-122.7,48.5
464,-122.6,48.5
465,-122.5,48.5
466,-122.4,48.5
467,-122.3,48.5
468,-122.2,48.5
469,-122.1,48.5
470,-122.0,48.5
471,-121.9,48.5
472,-121.8,48.5
473,-121.7,48.5
474,-121.6,48.5
475,-121.5,48.5
476,-121.4,48.5
477,-121.3,48.5
478,-121.2,48.5
479,-121.1,48.5
480,-124.0,48.6
481,-123.9,48.6
482,-123.8,48.6
483,-123.7,48.6
484,-123.6,48.6
485,-123.5,48.6
486,-123.4,48.6
487,-123.3,48.6
488,-123.2,48.6
489,-123.1,48.6
490,-123.0,48.6
491,-122.9,48.6
492,-122.8,48.6
493,-122.7,48.6
494,-122.6,48.6
495,-122.5,48.6
496,-122.4,48.6
497,-122.3,48.6
498,-122.2,48.6
499,-122.1,48.6
500,-122.0,48.6
501,-121.9,48.6
502,-121.8,48.6
503,-121.7,48.6
504,-121.6,48.6
505,-121.5,48.6
506,-121.4,48.6
507,-121.3,48.6
508,-121.2,48.6
509,-121.1,48.6
510,-124.0,48.7
511,-123.9,48.7
512,-123.8,48.7
513,-123.7,48.7
514,-123.6,48.7
515,-123.5,48.7
516,-123.4,48.7
517,-123.3,48.7
518,-123.2,48.7
519,-123.1,48.7
520,-123.0,48.7
521,-122.9,48.7
522,-122.8,48.7
523,-122.7,48.7
524,-122.6,48.7
525,-122.5,48.7
526,-122.4,48.7
527,-122.3,48.7
528,-122.2,48.7
529,-122.1,48.7
530,-122.0,48.7
531,-121.9,48.7
532,-121.8,48.7
533,-121.7,48.7
534,-121.6,48.7
535,-121.5,48.7
536,-121.4,48.7
537,-121.3,48.7
538,-121.2,48.7
539,-121.1,48.7
540,-124.0,48.8
541,-123.9,48.8
542,-123.8,48.8
543,-123.7,48.8
544,-123.6,48.8
545,-123.5,48.8
546,-123.4,48.8
547,-123.3,48.8
548,-123.2,48.8
549,-123.1,48.8
550,-123.0,48.8
551,-122.9,48.8
552,-122.8,48.8
553,-122.7,48.8
554,-122.6,48.8
555,-122.5,48.8
556,-122.4,48.8
557,-122.3,48.8
558,-122.2,48.8
559,-122.1,48.8
560,-122.0,48.8
561,-121.9,48.8
562,-121.8,48.8
563,-121.7,48.8
564,-121.6,48.8
565,-121.5,48.8
566,-121.4,48.8
567,-121.3,48.8
568,-121.2,48.8
569,-121.1,48.8
570,-124.0,48.9
571,-123.9,48.9
572,-123.8,48.9
573,-123.7,48.9
574,-123.6,48.9
575,-123.5,48.9
576,-123.4,48.9
577,-123.3,48.9
578,-123.2,48.9
579,-123.1,48.9
580,-123.0,48.9
581,-122.9,48.9
582,-122.8,48.9
583,-122.7,48.9
584,-122.6,48.9
585,-122.5,48.9
586,-122.4,48.9
587,-122.3,48.9
588,-122.2,48.9
589,-122.1,48.9
590,-122.0,48.9
591,-121.9,48.9
592,-121.8,48.9
593,-121.7,48.9
594,-121.6,48.9
595,-121.5,48.9
596,-121.4,48.9
597,-121.3,48.9
598,-121.2,48.9
599,-121.1,48.9
